nb_clusters;conductance_value;modularity_value;smq_value;cmq_value;chd_value;chm_value;community_dict
2;0.1605351170568562;0.32813950626950483;0.0079923273657289;0.007876496534341524;(0.5110869043532157, {0: 0.46112409896745615, 1: 0.5610497097389752});(0.44850700688206907, {0: 0.5469998051821546, 1: 0.3500142085819835});{0: ['org.springframework.samples.petclinic.PetClinicApplication.main', 'org.springframework.samples.petclinic.PetClinicIntegrationTests.testFindAll', 'org.springframework.samples.petclinic.PetClinicIntegrationTests.testOwnerDetails', 'org.springframework.samples.petclinic.PetClinicRuntimeHints.registerHints', 'org.springframework.samples.petclinic.model.BaseEntity.BaseEntity', 'org.springframework.samples.petclinic.model.NamedEntity.NamedEntity', 'org.springframework.samples.petclinic.model.NamedEntity.getName', 'org.springframework.samples.petclinic.model.NamedEntity.setName', 'org.springframework.samples.petclinic.model.NamedEntity.toString', 'org.springframework.samples.petclinic.model.Person.Person', 'org.springframework.samples.petclinic.model.Person.getFirstName', 'org.springframework.samples.petclinic.model.Person.getLastName', 'org.springframework.samples.petclinic.model.Person.setFirstName', 'org.springframework.samples.petclinic.model.Person.setLastName', 'org.springframework.samples.petclinic.model.ValidatorTests.createValidator', 'org.springframework.samples.petclinic.model.ValidatorTests.shouldNotValidateWhenFirstNameEmpty', 'org.springframework.samples.petclinic.owner.PetControllerTests.testInitCreationForm', 'org.springframework.samples.petclinic.owner.PetControllerTests.testInitUpdateForm', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessCreationFormHasErrors', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessCreationFormSuccess', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessUpdateFormHasErrors', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessUpdateFormSuccess', 'org.springframework.samples.petclinic.owner.PetTypeFormatter.PetTypeFormatter', 'org.springframework.samples.petclinic.owner.PetTypeFormatter.parse', 'org.springframework.samples.petclinic.owner.PetTypeFormatter.print', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.makePetTypes', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.setup', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.shouldParse', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.shouldThrowParseException', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.testPrint', 'org.springframework.samples.petclinic.owner.PetValidator.supports', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindAllPetTypes', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindOwnersByLastName', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindSingleOwnerWithPet', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindVets', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindVisitsByPetId', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldUpdateOwner', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldUpdatePetName', 'org.springframework.samples.petclinic.system.CacheConfiguration.cacheConfiguration', 'org.springframework.samples.petclinic.system.CrashController.triggerException', 'org.springframework.samples.petclinic.system.CrashControllerTests.testTriggerException', 'org.springframework.samples.petclinic.vet.Specialty.Specialty', 'org.springframework.samples.petclinic.vet.Vet.Vet', 'org.springframework.samples.petclinic.vet.Vet.addSpecialty', 'org.springframework.samples.petclinic.vet.Vet.getNrOfSpecialties', 'org.springframework.samples.petclinic.vet.Vet.getSpecialties', 'org.springframework.samples.petclinic.vet.Vet.getSpecialtiesInternal', 'org.springframework.samples.petclinic.vet.VetController.addPaginationModel', 'org.springframework.samples.petclinic.vet.VetController.findPaginated', 'org.springframework.samples.petclinic.vet.VetController.showResourcesVetList', 'org.springframework.samples.petclinic.vet.VetController.showVetList', 'org.springframework.samples.petclinic.vet.VetControllerTests.helen', 'org.springframework.samples.petclinic.vet.VetControllerTests.james', 'org.springframework.samples.petclinic.vet.VetControllerTests.setup', 'org.springframework.samples.petclinic.vet.VetControllerTests.testShowResourcesVetList', 'org.springframework.samples.petclinic.vet.VetControllerTests.testShowVetListHtml', 'org.springframework.samples.petclinic.vet.VetTests.testSerialization', 'org.springframework.samples.petclinic.vet.Vets.Vets', 'org.springframework.samples.petclinic.vet.Vets.getVetList'], 1: ['org.springframework.samples.petclinic.model.BaseEntity.getId', 'org.springframework.samples.petclinic.model.BaseEntity.isNew', 'org.springframework.samples.petclinic.model.BaseEntity.setId', 'org.springframework.samples.petclinic.owner.Owner.Owner', 'org.springframework.samples.petclinic.owner.Owner.addPet', 'org.springframework.samples.petclinic.owner.Owner.addVisit', 'org.springframework.samples.petclinic.owner.Owner.getPet', 'org.springframework.samples.petclinic.owner.Owner.getPets', 'org.springframework.samples.petclinic.owner.Owner.setAddress', 'org.springframework.samples.petclinic.owner.Owner.setCity', 'org.springframework.samples.petclinic.owner.Owner.setTelephone', 'org.springframework.samples.petclinic.owner.Owner.toString', 'org.springframework.samples.petclinic.owner.OwnerController.addPaginationModel', 'org.springframework.samples.petclinic.owner.OwnerController.findOwner', 'org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName', 'org.springframework.samples.petclinic.owner.OwnerController.initCreationForm', 'org.springframework.samples.petclinic.owner.OwnerController.initUpdateOwnerForm', 'org.springframework.samples.petclinic.owner.OwnerController.processCreationForm', 'org.springframework.samples.petclinic.owner.OwnerController.processFindForm', 'org.springframework.samples.petclinic.owner.OwnerController.processUpdateOwnerForm', 'org.springframework.samples.petclinic.owner.OwnerController.setAllowedFields', 'org.springframework.samples.petclinic.owner.OwnerController.showOwner', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.george', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.setup', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testInitCreationForm', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testInitFindForm', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testInitUpdateOwnerForm', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessCreationFormHasErrors', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessCreationFormSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessFindFormByLastName', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessFindFormNoOwnersFound', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessFindFormSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessUpdateOwnerFormHasErrors', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessUpdateOwnerFormSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessUpdateOwnerFormUnchangedSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testShowOwner', 'org.springframework.samples.petclinic.owner.Pet.Pet', 'org.springframework.samples.petclinic.owner.Pet.addVisit', 'org.springframework.samples.petclinic.owner.Pet.getBirthDate', 'org.springframework.samples.petclinic.owner.Pet.getType', 'org.springframework.samples.petclinic.owner.Pet.getVisits', 'org.springframework.samples.petclinic.owner.Pet.setBirthDate', 'org.springframework.samples.petclinic.owner.Pet.setType', 'org.springframework.samples.petclinic.owner.PetController.findOwner', 'org.springframework.samples.petclinic.owner.PetController.findPet', 'org.springframework.samples.petclinic.owner.PetController.initCreationForm', 'org.springframework.samples.petclinic.owner.PetController.initOwnerBinder', 'org.springframework.samples.petclinic.owner.PetController.initPetBinder', 'org.springframework.samples.petclinic.owner.PetController.initUpdateForm', 'org.springframework.samples.petclinic.owner.PetController.populatePetTypes', 'org.springframework.samples.petclinic.owner.PetController.processCreationForm', 'org.springframework.samples.petclinic.owner.PetController.processUpdateForm', 'org.springframework.samples.petclinic.owner.PetControllerTests.setup', 'org.springframework.samples.petclinic.owner.PetType.PetType', 'org.springframework.samples.petclinic.owner.PetValidator.PetValidator', 'org.springframework.samples.petclinic.owner.PetValidator.validate', 'org.springframework.samples.petclinic.owner.Visit.Visit', 'org.springframework.samples.petclinic.owner.Visit.setDate', 'org.springframework.samples.petclinic.owner.Visit.setDescription', 'org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit', 'org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm', 'org.springframework.samples.petclinic.owner.VisitController.setAllowedFields', 'org.springframework.samples.petclinic.owner.VisitControllerTests.init', 'org.springframework.samples.petclinic.owner.VisitControllerTests.testInitNewVisitForm', 'org.springframework.samples.petclinic.owner.VisitControllerTests.testProcessNewVisitFormHasErrors', 'org.springframework.samples.petclinic.owner.VisitControllerTests.testProcessNewVisitFormSuccess', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldAddNewVisitForPet', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldInsertOwner', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldInsertPetIntoDatabaseAndGenerateId']}
3;0.3076923076923077;0.3521213409245982;0.011037950575994054;0.00342666981726528;(0.5322564164838014, {2: 0.5538339438339386, 0: 0.47457321682060183, 1: 0.5683620887968639});(0.4345954949701856, {2: 0.382051282051282, 0: 0.516260162601626, 1: 0.40547504025764897});{2: ['org.springframework.samples.petclinic.PetClinicApplication.main', 'org.springframework.samples.petclinic.PetClinicIntegrationTests.testFindAll', 'org.springframework.samples.petclinic.PetClinicIntegrationTests.testOwnerDetails', 'org.springframework.samples.petclinic.model.BaseEntity.isNew', 'org.springframework.samples.petclinic.model.ValidatorTests.createValidator', 'org.springframework.samples.petclinic.owner.Owner.addPet', 'org.springframework.samples.petclinic.owner.Owner.getPet', 'org.springframework.samples.petclinic.owner.Pet.Pet', 'org.springframework.samples.petclinic.owner.Pet.getBirthDate', 'org.springframework.samples.petclinic.owner.Pet.getType', 'org.springframework.samples.petclinic.owner.Pet.getVisits', 'org.springframework.samples.petclinic.owner.Pet.setBirthDate', 'org.springframework.samples.petclinic.owner.Pet.setType', 'org.springframework.samples.petclinic.owner.PetController.findOwner', 'org.springframework.samples.petclinic.owner.PetController.findPet', 'org.springframework.samples.petclinic.owner.PetController.initCreationForm', 'org.springframework.samples.petclinic.owner.PetController.initOwnerBinder', 'org.springframework.samples.petclinic.owner.PetController.initPetBinder', 'org.springframework.samples.petclinic.owner.PetController.initUpdateForm', 'org.springframework.samples.petclinic.owner.PetController.populatePetTypes', 'org.springframework.samples.petclinic.owner.PetController.processCreationForm', 'org.springframework.samples.petclinic.owner.PetController.processUpdateForm', 'org.springframework.samples.petclinic.owner.PetControllerTests.setup', 'org.springframework.samples.petclinic.owner.PetControllerTests.testInitCreationForm', 'org.springframework.samples.petclinic.owner.PetControllerTests.testInitUpdateForm', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessCreationFormHasErrors', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessCreationFormSuccess', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessUpdateFormHasErrors', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessUpdateFormSuccess', 'org.springframework.samples.petclinic.owner.PetType.PetType', 'org.springframework.samples.petclinic.owner.PetTypeFormatter.PetTypeFormatter', 'org.springframework.samples.petclinic.owner.PetTypeFormatter.print', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.makePetTypes', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.setup', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.shouldThrowParseException', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.testPrint', 'org.springframework.samples.petclinic.owner.PetValidator.PetValidator', 'org.springframework.samples.petclinic.owner.PetValidator.supports', 'org.springframework.samples.petclinic.owner.PetValidator.validate', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldInsertPetIntoDatabaseAndGenerateId'], 0: ['org.springframework.samples.petclinic.PetClinicRuntimeHints.registerHints', 'org.springframework.samples.petclinic.model.BaseEntity.BaseEntity', 'org.springframework.samples.petclinic.model.NamedEntity.NamedEntity', 'org.springframework.samples.petclinic.model.NamedEntity.getName', 'org.springframework.samples.petclinic.model.NamedEntity.setName', 'org.springframework.samples.petclinic.model.NamedEntity.toString', 'org.springframework.samples.petclinic.model.Person.Person', 'org.springframework.samples.petclinic.model.Person.getFirstName', 'org.springframework.samples.petclinic.model.Person.getLastName', 'org.springframework.samples.petclinic.model.Person.setFirstName', 'org.springframework.samples.petclinic.model.Person.setLastName', 'org.springframework.samples.petclinic.model.ValidatorTests.shouldNotValidateWhenFirstNameEmpty', 'org.springframework.samples.petclinic.owner.PetTypeFormatter.parse', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.shouldParse', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindAllPetTypes', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindOwnersByLastName', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindSingleOwnerWithPet', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindVets', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindVisitsByPetId', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldUpdateOwner', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldUpdatePetName', 'org.springframework.samples.petclinic.system.CacheConfiguration.cacheConfiguration', 'org.springframework.samples.petclinic.system.CrashController.triggerException', 'org.springframework.samples.petclinic.system.CrashControllerTests.testTriggerException', 'org.springframework.samples.petclinic.vet.Specialty.Specialty', 'org.springframework.samples.petclinic.vet.Vet.Vet', 'org.springframework.samples.petclinic.vet.Vet.addSpecialty', 'org.springframework.samples.petclinic.vet.Vet.getNrOfSpecialties', 'org.springframework.samples.petclinic.vet.Vet.getSpecialties', 'org.springframework.samples.petclinic.vet.Vet.getSpecialtiesInternal', 'org.springframework.samples.petclinic.vet.VetController.addPaginationModel', 'org.springframework.samples.petclinic.vet.VetController.findPaginated', 'org.springframework.samples.petclinic.vet.VetController.showResourcesVetList', 'org.springframework.samples.petclinic.vet.VetController.showVetList', 'org.springframework.samples.petclinic.vet.VetControllerTests.helen', 'org.springframework.samples.petclinic.vet.VetControllerTests.james', 'org.springframework.samples.petclinic.vet.VetControllerTests.setup', 'org.springframework.samples.petclinic.vet.VetControllerTests.testShowResourcesVetList', 'org.springframework.samples.petclinic.vet.VetControllerTests.testShowVetListHtml', 'org.springframework.samples.petclinic.vet.VetTests.testSerialization', 'org.springframework.samples.petclinic.vet.Vets.Vets', 'org.springframework.samples.petclinic.vet.Vets.getVetList'], 1: ['org.springframework.samples.petclinic.model.BaseEntity.getId', 'org.springframework.samples.petclinic.model.BaseEntity.setId', 'org.springframework.samples.petclinic.owner.Owner.Owner', 'org.springframework.samples.petclinic.owner.Owner.addVisit', 'org.springframework.samples.petclinic.owner.Owner.getPets', 'org.springframework.samples.petclinic.owner.Owner.setAddress', 'org.springframework.samples.petclinic.owner.Owner.setCity', 'org.springframework.samples.petclinic.owner.Owner.setTelephone', 'org.springframework.samples.petclinic.owner.Owner.toString', 'org.springframework.samples.petclinic.owner.OwnerController.addPaginationModel', 'org.springframework.samples.petclinic.owner.OwnerController.findOwner', 'org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName', 'org.springframework.samples.petclinic.owner.OwnerController.initCreationForm', 'org.springframework.samples.petclinic.owner.OwnerController.initUpdateOwnerForm', 'org.springframework.samples.petclinic.owner.OwnerController.processCreationForm', 'org.springframework.samples.petclinic.owner.OwnerController.processFindForm', 'org.springframework.samples.petclinic.owner.OwnerController.processUpdateOwnerForm', 'org.springframework.samples.petclinic.owner.OwnerController.setAllowedFields', 'org.springframework.samples.petclinic.owner.OwnerController.showOwner', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.george', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.setup', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testInitCreationForm', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testInitFindForm', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testInitUpdateOwnerForm', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessCreationFormHasErrors', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessCreationFormSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessFindFormByLastName', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessFindFormNoOwnersFound', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessFindFormSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessUpdateOwnerFormHasErrors', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessUpdateOwnerFormSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessUpdateOwnerFormUnchangedSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testShowOwner', 'org.springframework.samples.petclinic.owner.Pet.addVisit', 'org.springframework.samples.petclinic.owner.Visit.Visit', 'org.springframework.samples.petclinic.owner.Visit.setDate', 'org.springframework.samples.petclinic.owner.Visit.setDescription', 'org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit', 'org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm', 'org.springframework.samples.petclinic.owner.VisitController.setAllowedFields', 'org.springframework.samples.petclinic.owner.VisitControllerTests.init', 'org.springframework.samples.petclinic.owner.VisitControllerTests.testInitNewVisitForm', 'org.springframework.samples.petclinic.owner.VisitControllerTests.testProcessNewVisitFormHasErrors', 'org.springframework.samples.petclinic.owner.VisitControllerTests.testProcessNewVisitFormSuccess', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldAddNewVisitForPet', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldInsertOwner']}
4;0.3010033444816054;0.4280936454849498;0.021898348768277773;0.0031460431090818003;(0.535006637619471, {0: 0.47349035671616446, 2: 0.4950028559403561, 3: 0.5811101988688177, 1: 0.5904231389525458});(0.4328572168947044, {0: 0.4772401433691756, 2: 0.46030618686868685, 3: 0.3293103448275862, 1: 0.464572192513369});{0: ['org.springframework.samples.petclinic.PetClinicApplication.main', 'org.springframework.samples.petclinic.PetClinicIntegrationTests.testFindAll', 'org.springframework.samples.petclinic.PetClinicIntegrationTests.testOwnerDetails', 'org.springframework.samples.petclinic.PetClinicRuntimeHints.registerHints', 'org.springframework.samples.petclinic.model.BaseEntity.getId', 'org.springframework.samples.petclinic.model.NamedEntity.getName', 'org.springframework.samples.petclinic.model.NamedEntity.setName', 'org.springframework.samples.petclinic.model.ValidatorTests.createValidator', 'org.springframework.samples.petclinic.owner.Owner.getPets', 'org.springframework.samples.petclinic.owner.Owner.setAddress', 'org.springframework.samples.petclinic.owner.Owner.setCity', 'org.springframework.samples.petclinic.owner.Owner.setTelephone', 'org.springframework.samples.petclinic.owner.OwnerController.addPaginationModel', 'org.springframework.samples.petclinic.owner.OwnerController.processUpdateOwnerForm', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessFindFormByLastName', 'org.springframework.samples.petclinic.owner.PetTypeFormatter.PetTypeFormatter', 'org.springframework.samples.petclinic.owner.PetTypeFormatter.parse', 'org.springframework.samples.petclinic.owner.PetTypeFormatter.print', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.makePetTypes', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.setup', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.shouldParse', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.shouldThrowParseException', 'org.springframework.samples.petclinic.owner.PetTypeFormatterTests.testPrint', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindAllPetTypes', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindOwnersByLastName', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindSingleOwnerWithPet', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindVisitsByPetId', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldInsertOwner', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldUpdatePetName', 'org.springframework.samples.petclinic.system.CrashController.triggerException', 'org.springframework.samples.petclinic.system.CrashControllerTests.testTriggerException'], 2: ['org.springframework.samples.petclinic.model.BaseEntity.BaseEntity', 'org.springframework.samples.petclinic.model.BaseEntity.setId', 'org.springframework.samples.petclinic.model.NamedEntity.NamedEntity', 'org.springframework.samples.petclinic.model.NamedEntity.toString', 'org.springframework.samples.petclinic.model.Person.Person', 'org.springframework.samples.petclinic.model.Person.getFirstName', 'org.springframework.samples.petclinic.model.Person.getLastName', 'org.springframework.samples.petclinic.model.Person.setFirstName', 'org.springframework.samples.petclinic.model.Person.setLastName', 'org.springframework.samples.petclinic.model.ValidatorTests.shouldNotValidateWhenFirstNameEmpty', 'org.springframework.samples.petclinic.owner.Owner.toString', 'org.springframework.samples.petclinic.owner.OwnerController.processFindForm', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindVets', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldUpdateOwner', 'org.springframework.samples.petclinic.system.CacheConfiguration.cacheConfiguration', 'org.springframework.samples.petclinic.vet.Specialty.Specialty', 'org.springframework.samples.petclinic.vet.Vet.Vet', 'org.springframework.samples.petclinic.vet.Vet.addSpecialty', 'org.springframework.samples.petclinic.vet.Vet.getNrOfSpecialties', 'org.springframework.samples.petclinic.vet.Vet.getSpecialties', 'org.springframework.samples.petclinic.vet.Vet.getSpecialtiesInternal', 'org.springframework.samples.petclinic.vet.VetController.addPaginationModel', 'org.springframework.samples.petclinic.vet.VetController.findPaginated', 'org.springframework.samples.petclinic.vet.VetController.showResourcesVetList', 'org.springframework.samples.petclinic.vet.VetController.showVetList', 'org.springframework.samples.petclinic.vet.VetControllerTests.helen', 'org.springframework.samples.petclinic.vet.VetControllerTests.james', 'org.springframework.samples.petclinic.vet.VetControllerTests.setup', 'org.springframework.samples.petclinic.vet.VetControllerTests.testShowResourcesVetList', 'org.springframework.samples.petclinic.vet.VetControllerTests.testShowVetListHtml', 'org.springframework.samples.petclinic.vet.VetTests.testSerialization', 'org.springframework.samples.petclinic.vet.Vets.Vets', 'org.springframework.samples.petclinic.vet.Vets.getVetList'], 3: ['org.springframework.samples.petclinic.model.BaseEntity.isNew', 'org.springframework.samples.petclinic.owner.Owner.addPet', 'org.springframework.samples.petclinic.owner.Owner.getPet', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.george', 'org.springframework.samples.petclinic.owner.Pet.Pet', 'org.springframework.samples.petclinic.owner.Pet.getBirthDate', 'org.springframework.samples.petclinic.owner.Pet.getType', 'org.springframework.samples.petclinic.owner.Pet.setBirthDate', 'org.springframework.samples.petclinic.owner.Pet.setType', 'org.springframework.samples.petclinic.owner.PetController.findOwner', 'org.springframework.samples.petclinic.owner.PetController.findPet', 'org.springframework.samples.petclinic.owner.PetController.initCreationForm', 'org.springframework.samples.petclinic.owner.PetController.initOwnerBinder', 'org.springframework.samples.petclinic.owner.PetController.initPetBinder', 'org.springframework.samples.petclinic.owner.PetController.initUpdateForm', 'org.springframework.samples.petclinic.owner.PetController.populatePetTypes', 'org.springframework.samples.petclinic.owner.PetController.processCreationForm', 'org.springframework.samples.petclinic.owner.PetController.processUpdateForm', 'org.springframework.samples.petclinic.owner.PetControllerTests.setup', 'org.springframework.samples.petclinic.owner.PetControllerTests.testInitCreationForm', 'org.springframework.samples.petclinic.owner.PetControllerTests.testInitUpdateForm', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessCreationFormHasErrors', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessCreationFormSuccess', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessUpdateFormHasErrors', 'org.springframework.samples.petclinic.owner.PetControllerTests.testProcessUpdateFormSuccess', 'org.springframework.samples.petclinic.owner.PetType.PetType', 'org.springframework.samples.petclinic.owner.PetValidator.PetValidator', 'org.springframework.samples.petclinic.owner.PetValidator.supports', 'org.springframework.samples.petclinic.owner.PetValidator.validate', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldInsertPetIntoDatabaseAndGenerateId'], 1: ['org.springframework.samples.petclinic.owner.Owner.Owner', 'org.springframework.samples.petclinic.owner.Owner.addVisit', 'org.springframework.samples.petclinic.owner.OwnerController.findOwner', 'org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName', 'org.springframework.samples.petclinic.owner.OwnerController.initCreationForm', 'org.springframework.samples.petclinic.owner.OwnerController.initUpdateOwnerForm', 'org.springframework.samples.petclinic.owner.OwnerController.processCreationForm', 'org.springframework.samples.petclinic.owner.OwnerController.setAllowedFields', 'org.springframework.samples.petclinic.owner.OwnerController.showOwner', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.setup', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testInitCreationForm', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testInitFindForm', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testInitUpdateOwnerForm', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessCreationFormHasErrors', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessCreationFormSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessFindFormNoOwnersFound', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessFindFormSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessUpdateOwnerFormHasErrors', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessUpdateOwnerFormSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testProcessUpdateOwnerFormUnchangedSuccess', 'org.springframework.samples.petclinic.owner.OwnerControllerTests.testShowOwner', 'org.springframework.samples.petclinic.owner.Pet.addVisit', 'org.springframework.samples.petclinic.owner.Pet.getVisits', 'org.springframework.samples.petclinic.owner.Visit.Visit', 'org.springframework.samples.petclinic.owner.Visit.setDate', 'org.springframework.samples.petclinic.owner.Visit.setDescription', 'org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit', 'org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm', 'org.springframework.samples.petclinic.owner.VisitController.setAllowedFields', 'org.springframework.samples.petclinic.owner.VisitControllerTests.init', 'org.springframework.samples.petclinic.owner.VisitControllerTests.testInitNewVisitForm', 'org.springframework.samples.petclinic.owner.VisitControllerTests.testProcessNewVisitFormHasErrors', 'org.springframework.samples.petclinic.owner.VisitControllerTests.testProcessNewVisitFormSuccess', 'org.springframework.samples.petclinic.service.ClinicServiceTests.shouldAddNewVisitForPet']}
