org.springframework.validation.beanvalidation.LocalValidatorFactoryBean.LocalValidatorFactoryBean
org.springframework.data.domain.AbstractPageRequest.AbstractPageRequest
org.springframework.context.ApplicationContext.ApplicationEventPublisher
org.junit.jupiter.api.extension.AfterEachCallback.AfterEachCallback
org.springframework.web.servlet.view.AbstractView.AbstractView
org.springframework.http.MediaType.MimeType
org.springframework.samples.petclinic.owner.Visit.BaseEntity
org.springframework.samples.petclinic.owner.Visit.Visit
org.springframework.samples.petclinic.model.NamedEntity.NamedEntity
org.springframework.orm.ObjectRetrievalFailureException.ObjectRetrievalFailureException
org.springframework.beans.factory.ListableBeanFactory.BeanFactory
org.mockito.BDDMockito.Mockito
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean.DisposableBean
org.springframework.web.servlet.view.xml.MarshallingView.MarshallingView
org.springframework.context.ApplicationContextAware.Aware
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean.InitializingBean
org.springframework.beans.factory.HierarchicalBeanFactory.BeanFactory
org.springframework.beans.factory.HierarchicalBeanFactory.HierarchicalBeanFactory
org.springframework.data.domain.PageRequest.PageRequest
org.springframework.samples.petclinic.owner.PetType.NamedEntity
org.springframework.samples.petclinic.owner.PetValidator.PetValidator
org.springframework.http.HttpStatus.HttpStatusCode
org.springframework.validation.BindingResult.BindingResult
org.springframework.web.client.RestTemplate.InterceptingHttpAccessor
org.springframework.dao.DataRetrievalFailureException.NonTransientDataAccessException
org.springframework.context.support.ApplicationObjectSupport.ApplicationObjectSupport
org.springframework.samples.petclinic.owner.Pet.NamedEntity
org.springframework.beans.factory.BeanNameAware.Aware
org.springframework.dao.NonTransientDataAccessException.NonTransientDataAccessException
org.springframework.web.context.ServletContextAware.Aware
org.springframework.http.MediaType.MediaType
org.springframework.web.client.RestTemplate.RestTemplate
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean.ApplicationContextAware
org.springframework.validation.beanvalidation.SpringValidatorAdapter.SmartValidator
org.springframework.dao.NonTransientDataAccessException.DataAccessException
org.springframework.web.context.support.WebApplicationObjectSupport.ApplicationObjectSupport
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean.SpringValidatorAdapter
org.springframework.validation.SmartValidator.SmartValidator
org.springframework.validation.DataBinder.DataBinder
org.springframework.web.context.support.WebApplicationObjectSupport.ServletContextAware
org.springframework.http.HttpStatus.HttpStatus
org.springframework.dao.DataAccessException.NestedRuntimeException
org.springframework.validation.beanvalidation.SpringValidatorAdapter.SpringValidatorAdapter
org.springframework.test.web.servlet.SmartRequestBuilder.RequestBuilder
org.springframework.core.io.support.ResourcePatternResolver.ResourcePatternResolver
org.junit.jupiter.api.extension.AfterEachCallback.Extension
org.mockito.junit.jupiter.MockitoExtension.ParameterResolver
org.springframework.data.domain.AbstractPageRequest.Pageable
org.springframework.context.ApplicationContext.HierarchicalBeanFactory
org.mockito.junit.jupiter.MockitoExtension.AfterEachCallback
org.springframework.web.servlet.view.AbstractView.WebApplicationObjectSupport
org.springframework.validation.BindingResult.Errors
org.springframework.core.io.support.ResourcePatternResolver.ResourceLoader
org.springframework.samples.petclinic.model.Person.BaseEntity
org.junit.jupiter.api.extension.ParameterResolver.ParameterResolver
org.springframework.samples.petclinic.PetClinicRuntimeHints.RuntimeHintsRegistrar
org.springframework.beans.support.MutableSortDefinition.MutableSortDefinition
org.springframework.context.support.ApplicationObjectSupport.ApplicationContextAware
org.assertj.core.api.Assertions.InstanceOfAssertFactories
org.springframework.validation.DataBinder.PropertyEditorRegistry
org.springframework.context.ApplicationContext.EnvironmentCapable
org.springframework.web.servlet.view.AbstractView.View
org.mockito.BDDMockito.BDDMockito
org.springframework.validation.SmartValidator.Validator
org.springframework.context.ApplicationContext.ResourcePatternResolver
org.junit.jupiter.api.extension.BeforeEachCallback.Extension
org.springframework.http.client.support.InterceptingHttpAccessor.InterceptingHttpAccessor
org.springframework.samples.petclinic.owner.PetType.PetType
org.springframework.validation.DataBinder.TypeConverter
org.mockito.Mockito.Mockito
org.springframework.test.web.servlet.SmartRequestBuilder.SmartRequestBuilder
org.springframework.http.client.support.InterceptingHttpAccessor.HttpAccessor
org.springframework.beans.factory.BeanNameAware.BeanNameAware
org.springframework.test.web.servlet.request.MockHttpServletRequestBuilder.MockHttpServletRequestBuilder
org.junit.jupiter.api.extension.BeforeEachCallback.BeforeEachCallback
org.springframework.samples.petclinic.owner.PetValidator.Validator
org.junit.jupiter.api.extension.ParameterResolver.Extension
org.springframework.context.ApplicationContext.ApplicationContext
org.mockito.junit.jupiter.MockitoExtension.BeforeEachCallback
org.springframework.beans.factory.ListableBeanFactory.ListableBeanFactory
org.springframework.context.ApplicationContext.MessageSource
org.springframework.data.domain.PageRequest.AbstractPageRequest
org.springframework.samples.petclinic.vet.Specialty.Specialty
org.mockito.Mockito.ArgumentMatchers
org.springframework.samples.petclinic.vet.Specialty.NamedEntity
org.springframework.web.context.ServletContextAware.ServletContextAware
org.springframework.samples.petclinic.PetClinicRuntimeHints.PetClinicRuntimeHints
org.springframework.samples.petclinic.model.NamedEntity.BaseEntity
org.springframework.dao.DataAccessException.DataAccessException
org.springframework.dao.DataRetrievalFailureException.DataRetrievalFailureException
org.springframework.web.context.support.WebApplicationObjectSupport.WebApplicationObjectSupport
org.springframework.web.client.RestTemplate.RestOperations
org.springframework.web.servlet.view.AbstractView.BeanNameAware
org.springframework.samples.petclinic.vet.Vet.Person
org.springframework.context.ApplicationContext.ListableBeanFactory
org.springframework.samples.petclinic.vet.Vet.Vet
org.springframework.samples.petclinic.model.Person.Person
org.mockito.junit.jupiter.MockitoExtension.MockitoExtension
org.springframework.orm.ObjectRetrievalFailureException.DataRetrievalFailureException
org.springframework.samples.petclinic.owner.Pet.Pet
org.springframework.context.ApplicationContextAware.ApplicationContextAware
org.springframework.web.bind.WebDataBinder.DataBinder
org.assertj.core.api.Assertions.Assertions
org.springframework.web.bind.WebDataBinder.WebDataBinder
org.springframework.test.web.servlet.request.MockHttpServletRequestBuilder.Mergeable
org.springframework.beans.support.MutableSortDefinition.SortDefinition
org.springframework.samples.petclinic.owner.Owner.Owner
org.springframework.web.servlet.view.xml.MarshallingView.AbstractView
org.springframework.samples.petclinic.owner.Owner.Person
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean.LocalValidatorFactoryBean
org.springframework.data.domain.AbstractPageRequest.AbstractPageRequest
org.springframework.context.ApplicationContext.ApplicationEventPublisher
org.junit.jupiter.api.extension.AfterEachCallback.AfterEachCallback
org.springframework.web.servlet.view.AbstractView.AbstractView
org.springframework.http.MediaType.MimeType
org.springframework.samples.petclinic.owner.Visit.BaseEntity
org.springframework.samples.petclinic.owner.Visit.Visit
org.springframework.samples.petclinic.model.NamedEntity.NamedEntity
org.springframework.orm.ObjectRetrievalFailureException.ObjectRetrievalFailureException
org.springframework.beans.factory.ListableBeanFactory.BeanFactory
org.mockito.BDDMockito.Mockito
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean.DisposableBean
org.springframework.web.servlet.view.xml.MarshallingView.MarshallingView
org.springframework.context.ApplicationContextAware.Aware
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean.InitializingBean
org.springframework.beans.factory.HierarchicalBeanFactory.BeanFactory
org.springframework.beans.factory.HierarchicalBeanFactory.HierarchicalBeanFactory
org.springframework.data.domain.PageRequest.PageRequest
org.springframework.samples.petclinic.owner.PetType.NamedEntity
org.springframework.samples.petclinic.owner.PetValidator.PetValidator
org.springframework.http.HttpStatus.HttpStatusCode
org.springframework.validation.BindingResult.BindingResult
org.springframework.web.client.RestTemplate.InterceptingHttpAccessor
org.springframework.dao.DataRetrievalFailureException.NonTransientDataAccessException
org.springframework.context.support.ApplicationObjectSupport.ApplicationObjectSupport
org.springframework.samples.petclinic.owner.Pet.NamedEntity
org.springframework.beans.factory.BeanNameAware.Aware
org.springframework.dao.NonTransientDataAccessException.NonTransientDataAccessException
org.springframework.web.context.ServletContextAware.Aware
org.springframework.http.MediaType.MediaType
org.springframework.web.client.RestTemplate.RestTemplate
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean.ApplicationContextAware
org.springframework.validation.beanvalidation.SpringValidatorAdapter.SmartValidator
org.springframework.dao.NonTransientDataAccessException.DataAccessException
org.springframework.web.context.support.WebApplicationObjectSupport.ApplicationObjectSupport
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean.SpringValidatorAdapter
org.springframework.validation.SmartValidator.SmartValidator
org.springframework.validation.DataBinder.DataBinder
org.springframework.web.context.support.WebApplicationObjectSupport.ServletContextAware
org.springframework.http.HttpStatus.HttpStatus
org.springframework.dao.DataAccessException.NestedRuntimeException
org.springframework.validation.beanvalidation.SpringValidatorAdapter.SpringValidatorAdapter
org.springframework.test.web.servlet.SmartRequestBuilder.RequestBuilder
org.springframework.core.io.support.ResourcePatternResolver.ResourcePatternResolver
org.junit.jupiter.api.extension.AfterEachCallback.Extension
org.mockito.junit.jupiter.MockitoExtension.ParameterResolver
org.springframework.data.domain.AbstractPageRequest.Pageable
org.springframework.context.ApplicationContext.HierarchicalBeanFactory
org.mockito.junit.jupiter.MockitoExtension.AfterEachCallback
org.springframework.web.servlet.view.AbstractView.WebApplicationObjectSupport
org.springframework.validation.BindingResult.Errors
org.springframework.core.io.support.ResourcePatternResolver.ResourceLoader
org.springframework.samples.petclinic.model.Person.BaseEntity
org.junit.jupiter.api.extension.ParameterResolver.ParameterResolver
org.springframework.samples.petclinic.PetClinicRuntimeHints.RuntimeHintsRegistrar
org.springframework.beans.support.MutableSortDefinition.MutableSortDefinition
org.springframework.context.support.ApplicationObjectSupport.ApplicationContextAware
org.assertj.core.api.Assertions.InstanceOfAssertFactories
org.springframework.validation.DataBinder.PropertyEditorRegistry
org.springframework.context.ApplicationContext.EnvironmentCapable
org.springframework.web.servlet.view.AbstractView.View
org.mockito.BDDMockito.BDDMockito
org.springframework.validation.SmartValidator.Validator
org.springframework.context.ApplicationContext.ResourcePatternResolver
org.junit.jupiter.api.extension.BeforeEachCallback.Extension
org.springframework.http.client.support.InterceptingHttpAccessor.InterceptingHttpAccessor
org.springframework.samples.petclinic.owner.PetType.PetType
org.springframework.validation.DataBinder.TypeConverter
org.mockito.Mockito.Mockito
org.springframework.test.web.servlet.SmartRequestBuilder.SmartRequestBuilder
org.springframework.http.client.support.InterceptingHttpAccessor.HttpAccessor
org.springframework.beans.factory.BeanNameAware.BeanNameAware
org.springframework.test.web.servlet.request.MockHttpServletRequestBuilder.MockHttpServletRequestBuilder
org.junit.jupiter.api.extension.BeforeEachCallback.BeforeEachCallback
org.springframework.samples.petclinic.owner.PetValidator.Validator
org.junit.jupiter.api.extension.ParameterResolver.Extension
org.springframework.context.ApplicationContext.ApplicationContext
org.mockito.junit.jupiter.MockitoExtension.BeforeEachCallback
org.springframework.beans.factory.ListableBeanFactory.ListableBeanFactory
org.springframework.context.ApplicationContext.MessageSource
org.springframework.data.domain.PageRequest.AbstractPageRequest
org.springframework.samples.petclinic.vet.Specialty.Specialty
org.mockito.Mockito.ArgumentMatchers
org.springframework.samples.petclinic.vet.Specialty.NamedEntity
org.springframework.web.context.ServletContextAware.ServletContextAware
org.springframework.samples.petclinic.PetClinicRuntimeHints.PetClinicRuntimeHints
org.springframework.samples.petclinic.model.NamedEntity.BaseEntity
org.springframework.dao.DataAccessException.DataAccessException
org.springframework.dao.DataRetrievalFailureException.DataRetrievalFailureException
org.springframework.web.context.support.WebApplicationObjectSupport.WebApplicationObjectSupport
org.springframework.web.client.RestTemplate.RestOperations
org.springframework.web.servlet.view.AbstractView.BeanNameAware
org.springframework.samples.petclinic.vet.Vet.Person
org.springframework.context.ApplicationContext.ListableBeanFactory
org.springframework.samples.petclinic.vet.Vet.Vet
org.springframework.samples.petclinic.model.Person.Person
org.mockito.junit.jupiter.MockitoExtension.MockitoExtension
org.springframework.orm.ObjectRetrievalFailureException.DataRetrievalFailureException
org.springframework.samples.petclinic.owner.Pet.Pet
org.springframework.context.ApplicationContextAware.ApplicationContextAware
org.springframework.web.bind.WebDataBinder.DataBinder
