nb_clusters;conductance_value;modularity_value;smq_value;cmq_value;chd_value;chm_value;community_dict
2;0.08454106280193237;0.4153860066746015;0.002446363160648875;0.002433881715951687;(0.39027311849168855, {1: 0.3939659074863284, 0: 0.3865803294970486});(0.46997286614763045, {1: 0.4681580324437467, 0: 0.47178769985151414});{1: ['com.rafsan.inventory.HibernateUtil.getSessionFactory', 'com.rafsan.inventory.HibernateUtil.setSessionFactory', 'com.rafsan.inventory.MainApp.main', 'com.rafsan.inventory.MainApp.start', 'com.rafsan.inventory.controller.category.AddController.AddController', 'com.rafsan.inventory.controller.category.AddController.closeAction', 'com.rafsan.inventory.controller.category.AddController.handleCancel', 'com.rafsan.inventory.controller.category.AddController.handleSave', 'com.rafsan.inventory.controller.category.AddController.initialize', 'com.rafsan.inventory.controller.category.AddController.validateInput', 'com.rafsan.inventory.controller.category.CategoryController.CategoryController', 'com.rafsan.inventory.controller.category.CategoryController.addAction', 'com.rafsan.inventory.controller.category.CategoryController.adminAction', 'com.rafsan.inventory.controller.category.CategoryController.deleteAction', 'com.rafsan.inventory.controller.category.CategoryController.drawerAction', 'com.rafsan.inventory.controller.category.CategoryController.editAction', 'com.rafsan.inventory.controller.category.CategoryController.filterData', 'com.rafsan.inventory.controller.category.CategoryController.initialize', 'com.rafsan.inventory.controller.category.CategoryController.loadData', 'com.rafsan.inventory.controller.category.CategoryController.logoutAction', 'com.rafsan.inventory.controller.category.CategoryController.productAction', 'com.rafsan.inventory.controller.category.CategoryController.purchaseAction', 'com.rafsan.inventory.controller.category.CategoryController.reportAction', 'com.rafsan.inventory.controller.category.CategoryController.salesAction', 'com.rafsan.inventory.controller.category.CategoryController.staffAction', 'com.rafsan.inventory.controller.category.CategoryController.supplierAction', 'com.rafsan.inventory.controller.category.CategoryController.windows', 'com.rafsan.inventory.controller.category.EditController.EditController', 'com.rafsan.inventory.controller.category.EditController.closeAction', 'com.rafsan.inventory.controller.category.EditController.handleCancel', 'com.rafsan.inventory.controller.category.EditController.handleSave', 'com.rafsan.inventory.controller.category.EditController.initialize', 'com.rafsan.inventory.controller.category.EditController.resetValues', 'com.rafsan.inventory.controller.category.EditController.setCategory', 'com.rafsan.inventory.controller.category.EditController.setData', 'com.rafsan.inventory.controller.category.EditController.validateInput', 'com.rafsan.inventory.controller.employee.AddController.AddController', 'com.rafsan.inventory.controller.employee.AddController.closeAction', 'com.rafsan.inventory.controller.employee.AddController.handleCancel', 'com.rafsan.inventory.controller.employee.AddController.handleSave', 'com.rafsan.inventory.controller.employee.AddController.initialize', 'com.rafsan.inventory.controller.employee.AddController.validateInput', 'com.rafsan.inventory.controller.employee.EditController.EditController', 'com.rafsan.inventory.controller.employee.EditController.closeAction', 'com.rafsan.inventory.controller.employee.EditController.handleCancel', 'com.rafsan.inventory.controller.employee.EditController.handleSave', 'com.rafsan.inventory.controller.employee.EditController.initialize', 'com.rafsan.inventory.controller.employee.EditController.resetValues', 'com.rafsan.inventory.controller.employee.EditController.setData', 'com.rafsan.inventory.controller.employee.EditController.setEmployee', 'com.rafsan.inventory.controller.employee.EditController.validateInput', 'com.rafsan.inventory.controller.employee.EmployeeController.EmployeeController', 'com.rafsan.inventory.controller.employee.EmployeeController.addAction', 'com.rafsan.inventory.controller.employee.EmployeeController.adminAction', 'com.rafsan.inventory.controller.employee.EmployeeController.categoryAction', 'com.rafsan.inventory.controller.employee.EmployeeController.deleteAction', 'com.rafsan.inventory.controller.employee.EmployeeController.drawerAction', 'com.rafsan.inventory.controller.employee.EmployeeController.editAction', 'com.rafsan.inventory.controller.employee.EmployeeController.filterData', 'com.rafsan.inventory.controller.employee.EmployeeController.initialize', 'com.rafsan.inventory.controller.employee.EmployeeController.loadData', 'com.rafsan.inventory.controller.employee.EmployeeController.logoutAction', 'com.rafsan.inventory.controller.employee.EmployeeController.productAction', 'com.rafsan.inventory.controller.employee.EmployeeController.purchaseAction', 'com.rafsan.inventory.controller.employee.EmployeeController.reportAction', 'com.rafsan.inventory.controller.employee.EmployeeController.salesAction', 'com.rafsan.inventory.controller.employee.EmployeeController.supplierAction', 'com.rafsan.inventory.controller.employee.EmployeeController.windows', 'com.rafsan.inventory.controller.purchase.AddController.AddController', 'com.rafsan.inventory.controller.purchase.AddController.closeAction', 'com.rafsan.inventory.controller.purchase.AddController.handleCancel', 'com.rafsan.inventory.controller.purchase.AddController.handleSave', 'com.rafsan.inventory.controller.purchase.AddController.initialize', 'com.rafsan.inventory.controller.purchase.AddController.validateInput', 'com.rafsan.inventory.controller.purchase.PurchaseController.PurchaseController', 'com.rafsan.inventory.controller.purchase.PurchaseController.addAction', 'com.rafsan.inventory.controller.purchase.PurchaseController.adminAction', 'com.rafsan.inventory.controller.purchase.PurchaseController.categoryAction', 'com.rafsan.inventory.controller.purchase.PurchaseController.drawerAction', 'com.rafsan.inventory.controller.purchase.PurchaseController.filterData', 'com.rafsan.inventory.controller.purchase.PurchaseController.initialize', 'com.rafsan.inventory.controller.purchase.PurchaseController.loadData', 'com.rafsan.inventory.controller.purchase.PurchaseController.logoutAction', 'com.rafsan.inventory.controller.purchase.PurchaseController.productAction', 'com.rafsan.inventory.controller.purchase.PurchaseController.reportAction', 'com.rafsan.inventory.controller.purchase.PurchaseController.salesAction', 'com.rafsan.inventory.controller.purchase.PurchaseController.staffAction', 'com.rafsan.inventory.controller.purchase.PurchaseController.supplierAction', 'com.rafsan.inventory.controller.purchase.PurchaseController.windows', 'com.rafsan.inventory.controller.supplier.AddController.AddController', 'com.rafsan.inventory.controller.supplier.AddController.closeAction', 'com.rafsan.inventory.controller.supplier.AddController.handleCancel', 'com.rafsan.inventory.controller.supplier.AddController.handleSave', 'com.rafsan.inventory.controller.supplier.AddController.initialize', 'com.rafsan.inventory.controller.supplier.AddController.validateInput', 'com.rafsan.inventory.controller.supplier.EditController.EditController', 'com.rafsan.inventory.controller.supplier.EditController.closeAction', 'com.rafsan.inventory.controller.supplier.EditController.handleCancel', 'com.rafsan.inventory.controller.supplier.EditController.handleSave', 'com.rafsan.inventory.controller.supplier.EditController.initialize', 'com.rafsan.inventory.controller.supplier.EditController.resetValues', 'com.rafsan.inventory.controller.supplier.EditController.setData', 'com.rafsan.inventory.controller.supplier.EditController.setSupplier', 'com.rafsan.inventory.controller.supplier.EditController.validateInput', 'com.rafsan.inventory.controller.supplier.SupplierController.SupplierController', 'com.rafsan.inventory.controller.supplier.SupplierController.addAction', 'com.rafsan.inventory.controller.supplier.SupplierController.adminAction', 'com.rafsan.inventory.controller.supplier.SupplierController.categoryAction', 'com.rafsan.inventory.controller.supplier.SupplierController.deleteAction', 'com.rafsan.inventory.controller.supplier.SupplierController.drawerAction', 'com.rafsan.inventory.controller.supplier.SupplierController.editAction', 'com.rafsan.inventory.controller.supplier.SupplierController.filterData', 'com.rafsan.inventory.controller.supplier.SupplierController.initialize', 'com.rafsan.inventory.controller.supplier.SupplierController.loadData', 'com.rafsan.inventory.controller.supplier.SupplierController.logoutAction', 'com.rafsan.inventory.controller.supplier.SupplierController.productAction', 'com.rafsan.inventory.controller.supplier.SupplierController.purchaseAction', 'com.rafsan.inventory.controller.supplier.SupplierController.reportAction', 'com.rafsan.inventory.controller.supplier.SupplierController.salesAction', 'com.rafsan.inventory.controller.supplier.SupplierController.staffAction', 'com.rafsan.inventory.controller.supplier.SupplierController.windows', 'com.rafsan.inventory.dao.CategoryDao.CategoryDao', 'com.rafsan.inventory.dao.EmployeeDao.EmployeeDao', 'com.rafsan.inventory.dao.PurchaseDao.PurchaseDao', 'com.rafsan.inventory.dao.SupplierDao.SupplierDao', 'com.rafsan.inventory.entity.Category.Category', 'com.rafsan.inventory.entity.Category.getDescription', 'com.rafsan.inventory.entity.Category.getId', 'com.rafsan.inventory.entity.Category.getType', 'com.rafsan.inventory.entity.Category.setDescription', 'com.rafsan.inventory.entity.Category.setType', 'com.rafsan.inventory.entity.Employee.Employee', 'com.rafsan.inventory.entity.Employee.getAddress', 'com.rafsan.inventory.entity.Employee.getFirstName', 'com.rafsan.inventory.entity.Employee.getId', 'com.rafsan.inventory.entity.Employee.getLastName', 'com.rafsan.inventory.entity.Employee.getPassword', 'com.rafsan.inventory.entity.Employee.getPhone', 'com.rafsan.inventory.entity.Employee.getType', 'com.rafsan.inventory.entity.Employee.getUserName', 'com.rafsan.inventory.entity.Employee.setAddress', 'com.rafsan.inventory.entity.Employee.setFirstName', 'com.rafsan.inventory.entity.Employee.setLastName', 'com.rafsan.inventory.entity.Employee.setPassword', 'com.rafsan.inventory.entity.Employee.setPhone', 'com.rafsan.inventory.entity.Employee.setUserName', 'com.rafsan.inventory.entity.Purchase.Purchase', 'com.rafsan.inventory.entity.Purchase.getDate', 'com.rafsan.inventory.entity.Purchase.getProduct', 'com.rafsan.inventory.entity.Purchase.getQuantity', 'com.rafsan.inventory.entity.Purchase.getSupplier', 'com.rafsan.inventory.entity.Purchase.setDate', 'com.rafsan.inventory.entity.Purchase.setProduct', 'com.rafsan.inventory.entity.Purchase.setQuantity', 'com.rafsan.inventory.entity.Purchase.setSupplier', 'com.rafsan.inventory.entity.Supplier.Supplier', 'com.rafsan.inventory.entity.Supplier.getAddress', 'com.rafsan.inventory.entity.Supplier.getId', 'com.rafsan.inventory.entity.Supplier.getName', 'com.rafsan.inventory.entity.Supplier.getPhone', 'com.rafsan.inventory.entity.Supplier.setAddress', 'com.rafsan.inventory.entity.Supplier.setName', 'com.rafsan.inventory.entity.Supplier.setPhone', 'com.rafsan.inventory.interfaces.CategoryInterface.CategoryInterface', 'com.rafsan.inventory.interfaces.EmployeeInterface.EmployeeInterface', 'com.rafsan.inventory.interfaces.PurchaseInterface.PurchaseInterface', 'com.rafsan.inventory.interfaces.SupplierInterface.SupplierInterface', 'com.rafsan.inventory.model.CategoryModel.CategoryModel', 'com.rafsan.inventory.model.CategoryModel.deleteCategory', 'com.rafsan.inventory.model.CategoryModel.getCategories', 'com.rafsan.inventory.model.CategoryModel.getCategory', 'com.rafsan.inventory.model.CategoryModel.getTypes', 'com.rafsan.inventory.model.CategoryModel.saveCategory', 'com.rafsan.inventory.model.CategoryModel.updateCategory', 'com.rafsan.inventory.model.EmployeeModel.EmployeeModel', 'com.rafsan.inventory.model.EmployeeModel.checkPassword', 'com.rafsan.inventory.model.EmployeeModel.checkUser', 'com.rafsan.inventory.model.EmployeeModel.deleteEmployee', 'com.rafsan.inventory.model.EmployeeModel.getEmployee', 'com.rafsan.inventory.model.EmployeeModel.getEmployeeType', 'com.rafsan.inventory.model.EmployeeModel.getEmployees', 'com.rafsan.inventory.model.EmployeeModel.saveEmployee', 'com.rafsan.inventory.model.EmployeeModel.updateEmployee', 'com.rafsan.inventory.model.PurchaseModel.PurchaseModel', 'com.rafsan.inventory.model.PurchaseModel.deletePurchase', 'com.rafsan.inventory.model.PurchaseModel.getPurchase', 'com.rafsan.inventory.model.PurchaseModel.getPurchases', 'com.rafsan.inventory.model.PurchaseModel.savePurchase', 'com.rafsan.inventory.model.PurchaseModel.updatePurchase', 'com.rafsan.inventory.model.SupplierModel.SupplierModel', 'com.rafsan.inventory.model.SupplierModel.deleteSuplier', 'com.rafsan.inventory.model.SupplierModel.getNames', 'com.rafsan.inventory.model.SupplierModel.getSupplier', 'com.rafsan.inventory.model.SupplierModel.getSuppliers', 'com.rafsan.inventory.model.SupplierModel.saveSuplier', 'com.rafsan.inventory.model.SupplierModel.updateSuplier'], 0: ['com.rafsan.inventory.controller.admin.AdminController.categoryAction', 'com.rafsan.inventory.controller.admin.AdminController.convertDate', 'com.rafsan.inventory.controller.admin.AdminController.drawerAction', 'com.rafsan.inventory.controller.admin.AdminController.initialize', 'com.rafsan.inventory.controller.admin.AdminController.loadInvoiceChart', 'com.rafsan.inventory.controller.admin.AdminController.loadProductsChart', 'com.rafsan.inventory.controller.admin.AdminController.loadStockChart', 'com.rafsan.inventory.controller.admin.AdminController.logoutAction', 'com.rafsan.inventory.controller.admin.AdminController.productAction', 'com.rafsan.inventory.controller.admin.AdminController.purchaseAction', 'com.rafsan.inventory.controller.admin.AdminController.reportAction', 'com.rafsan.inventory.controller.admin.AdminController.salesAction', 'com.rafsan.inventory.controller.admin.AdminController.staffAction', 'com.rafsan.inventory.controller.admin.AdminController.supplierAction', 'com.rafsan.inventory.controller.admin.AdminController.windows', 'com.rafsan.inventory.controller.login.LoginController.authenticate', 'com.rafsan.inventory.controller.login.LoginController.cancelAction', 'com.rafsan.inventory.controller.login.LoginController.closeAction', 'com.rafsan.inventory.controller.login.LoginController.enterPressed', 'com.rafsan.inventory.controller.login.LoginController.initialize', 'com.rafsan.inventory.controller.login.LoginController.loginAction', 'com.rafsan.inventory.controller.login.LoginController.minusAction', 'com.rafsan.inventory.controller.login.LoginController.resetFields', 'com.rafsan.inventory.controller.login.LoginController.validateInput', 'com.rafsan.inventory.controller.login.LoginController.windows', 'com.rafsan.inventory.controller.pos.ConfirmController.ConfirmController', 'com.rafsan.inventory.controller.pos.ConfirmController.doneAction', 'com.rafsan.inventory.controller.pos.ConfirmController.initialize', 'com.rafsan.inventory.controller.pos.ConfirmController.setData', 'com.rafsan.inventory.controller.pos.InvoiceController.InvoiceController', 'com.rafsan.inventory.controller.pos.InvoiceController.closeAction', 'com.rafsan.inventory.controller.pos.InvoiceController.confirmAction', 'com.rafsan.inventory.controller.pos.InvoiceController.initialize', 'com.rafsan.inventory.controller.pos.InvoiceController.setData', 'com.rafsan.inventory.controller.pos.InvoiceController.validateInput', 'com.rafsan.inventory.controller.pos.PosController.PosController', 'com.rafsan.inventory.controller.pos.PosController.addAction', 'com.rafsan.inventory.controller.pos.PosController.calculation', 'com.rafsan.inventory.controller.pos.PosController.filterData', 'com.rafsan.inventory.controller.pos.PosController.initialize', 'com.rafsan.inventory.controller.pos.PosController.loadData', 'com.rafsan.inventory.controller.pos.PosController.logoutAction', 'com.rafsan.inventory.controller.pos.PosController.paymentAction', 'com.rafsan.inventory.controller.pos.PosController.removeAction', 'com.rafsan.inventory.controller.pos.PosController.resetAction', 'com.rafsan.inventory.controller.pos.PosController.resetAdd', 'com.rafsan.inventory.controller.pos.PosController.resetInterface', 'com.rafsan.inventory.controller.pos.PosController.resetInvoice', 'com.rafsan.inventory.controller.pos.PosController.resetItemTable', 'com.rafsan.inventory.controller.pos.PosController.resetPaymentButton', 'com.rafsan.inventory.controller.pos.PosController.resetProductTableSelection', 'com.rafsan.inventory.controller.pos.PosController.resetQuantityField', 'com.rafsan.inventory.controller.pos.PosController.showDetails', 'com.rafsan.inventory.controller.pos.PosController.validateInput', 'com.rafsan.inventory.controller.product.AddController.AddController', 'com.rafsan.inventory.controller.product.AddController.closeAction', 'com.rafsan.inventory.controller.product.AddController.handleCancel', 'com.rafsan.inventory.controller.product.AddController.handleSave', 'com.rafsan.inventory.controller.product.AddController.initialize', 'com.rafsan.inventory.controller.product.AddController.validateInput', 'com.rafsan.inventory.controller.product.EditController.EditController', 'com.rafsan.inventory.controller.product.EditController.closeAction', 'com.rafsan.inventory.controller.product.EditController.handleCancel', 'com.rafsan.inventory.controller.product.EditController.handleSave', 'com.rafsan.inventory.controller.product.EditController.initialize', 'com.rafsan.inventory.controller.product.EditController.resetValues', 'com.rafsan.inventory.controller.product.EditController.setData', 'com.rafsan.inventory.controller.product.EditController.setProduct', 'com.rafsan.inventory.controller.product.EditController.validateInput', 'com.rafsan.inventory.controller.product.ProductController.ProductController', 'com.rafsan.inventory.controller.product.ProductController.addAction', 'com.rafsan.inventory.controller.product.ProductController.adminAction', 'com.rafsan.inventory.controller.product.ProductController.categoryAction', 'com.rafsan.inventory.controller.product.ProductController.convertDate', 'com.rafsan.inventory.controller.product.ProductController.deleteAction', 'com.rafsan.inventory.controller.product.ProductController.drawerAction', 'com.rafsan.inventory.controller.product.ProductController.editAction', 'com.rafsan.inventory.controller.product.ProductController.filterData', 'com.rafsan.inventory.controller.product.ProductController.initialize', 'com.rafsan.inventory.controller.product.ProductController.loadData', 'com.rafsan.inventory.controller.product.ProductController.loadProductSalesChart', 'com.rafsan.inventory.controller.product.ProductController.logoutAction', 'com.rafsan.inventory.controller.product.ProductController.purchaseAction', 'com.rafsan.inventory.controller.product.ProductController.reportAction', 'com.rafsan.inventory.controller.product.ProductController.salesAction', 'com.rafsan.inventory.controller.product.ProductController.staffAction', 'com.rafsan.inventory.controller.product.ProductController.supplierAction', 'com.rafsan.inventory.controller.product.ProductController.windows', 'com.rafsan.inventory.controller.report.ReportController.ReportController', 'com.rafsan.inventory.controller.report.ReportController.adminAction', 'com.rafsan.inventory.controller.report.ReportController.categoryAction', 'com.rafsan.inventory.controller.report.ReportController.drawerAction', 'com.rafsan.inventory.controller.report.ReportController.filterData', 'com.rafsan.inventory.controller.report.ReportController.initialize', 'com.rafsan.inventory.controller.report.ReportController.loadData', 'com.rafsan.inventory.controller.report.ReportController.logoutAction', 'com.rafsan.inventory.controller.report.ReportController.productAction', 'com.rafsan.inventory.controller.report.ReportController.purchaseAction', 'com.rafsan.inventory.controller.report.ReportController.salesAction', 'com.rafsan.inventory.controller.report.ReportController.staffAction', 'com.rafsan.inventory.controller.report.ReportController.supplierAction', 'com.rafsan.inventory.controller.report.ReportController.viewAction', 'com.rafsan.inventory.controller.report.ReportController.windows', 'com.rafsan.inventory.controller.report.ViewController.ViewController', 'com.rafsan.inventory.controller.report.ViewController.closeAction', 'com.rafsan.inventory.controller.report.ViewController.setData', 'com.rafsan.inventory.controller.report.ViewController.setReport', 'com.rafsan.inventory.controller.sales.SalesController.SalesController', 'com.rafsan.inventory.controller.sales.SalesController.adminAction', 'com.rafsan.inventory.controller.sales.SalesController.categoryAction', 'com.rafsan.inventory.controller.sales.SalesController.drawerAction', 'com.rafsan.inventory.controller.sales.SalesController.filterData', 'com.rafsan.inventory.controller.sales.SalesController.initialize', 'com.rafsan.inventory.controller.sales.SalesController.loadData', 'com.rafsan.inventory.controller.sales.SalesController.logoutAction', 'com.rafsan.inventory.controller.sales.SalesController.productAction', 'com.rafsan.inventory.controller.sales.SalesController.purchaseAction', 'com.rafsan.inventory.controller.sales.SalesController.reportAction', 'com.rafsan.inventory.controller.sales.SalesController.staffAction', 'com.rafsan.inventory.controller.sales.SalesController.supplierAction', 'com.rafsan.inventory.controller.sales.SalesController.windows', 'com.rafsan.inventory.dao.InvoiceDao.InvoiceDao', 'com.rafsan.inventory.dao.ProductDao.ProductDao', 'com.rafsan.inventory.dao.SaleDao.SaleDao', 'com.rafsan.inventory.entity.Invoice.Invoice', 'com.rafsan.inventory.entity.Invoice.getDate', 'com.rafsan.inventory.entity.Invoice.getDiscount', 'com.rafsan.inventory.entity.Invoice.getEmployee', 'com.rafsan.inventory.entity.Invoice.getId', 'com.rafsan.inventory.entity.Invoice.getPaid', 'com.rafsan.inventory.entity.Invoice.getPayable', 'com.rafsan.inventory.entity.Invoice.getReturned', 'com.rafsan.inventory.entity.Invoice.getTotal', 'com.rafsan.inventory.entity.Invoice.getVat', 'com.rafsan.inventory.entity.Item.Item', 'com.rafsan.inventory.entity.Item.getItemName', 'com.rafsan.inventory.entity.Item.getQuantity', 'com.rafsan.inventory.entity.Item.getTotal', 'com.rafsan.inventory.entity.Item.getUnitPrice', 'com.rafsan.inventory.entity.Payment.Payment', 'com.rafsan.inventory.entity.Payment.getDiscount', 'com.rafsan.inventory.entity.Payment.getPayable', 'com.rafsan.inventory.entity.Payment.getSubTotal', 'com.rafsan.inventory.entity.Payment.getVat', 'com.rafsan.inventory.entity.Product.Product', 'com.rafsan.inventory.entity.Product.getCategory', 'com.rafsan.inventory.entity.Product.getDescription', 'com.rafsan.inventory.entity.Product.getId', 'com.rafsan.inventory.entity.Product.getPrice', 'com.rafsan.inventory.entity.Product.getProductName', 'com.rafsan.inventory.entity.Product.getQuantity', 'com.rafsan.inventory.entity.Product.getSupplier', 'com.rafsan.inventory.entity.Product.setCategory', 'com.rafsan.inventory.entity.Product.setDescription', 'com.rafsan.inventory.entity.Product.setPrice', 'com.rafsan.inventory.entity.Product.setProductName', 'com.rafsan.inventory.entity.Product.setQuantity', 'com.rafsan.inventory.entity.Sale.Sale', 'com.rafsan.inventory.entity.Sale.getDate', 'com.rafsan.inventory.entity.Sale.getPrice', 'com.rafsan.inventory.entity.Sale.getProduct', 'com.rafsan.inventory.entity.Sale.getQuantity', 'com.rafsan.inventory.entity.Sale.getTotal', 'com.rafsan.inventory.entity.Sale.setDate', 'com.rafsan.inventory.entity.Sale.setPrice', 'com.rafsan.inventory.entity.Sale.setProduct', 'com.rafsan.inventory.entity.Sale.setQuantity', 'com.rafsan.inventory.entity.Sale.setTotal', 'com.rafsan.inventory.interfaces.ProductInterface.ProductInterface', 'com.rafsan.inventory.interfaces.ReportInterface.ReportInterface', 'com.rafsan.inventory.interfaces.SaleInterface.SaleInterface', 'com.rafsan.inventory.model.InvoiceModel.InvoiceModel', 'com.rafsan.inventory.model.InvoiceModel.deleteCategory', 'com.rafsan.inventory.model.InvoiceModel.getInvoice', 'com.rafsan.inventory.model.InvoiceModel.getInvoices', 'com.rafsan.inventory.model.InvoiceModel.saveInvoice', 'com.rafsan.inventory.model.ProductModel.ProductModel', 'com.rafsan.inventory.model.ProductModel.decreaseProduct', 'com.rafsan.inventory.model.ProductModel.deleteProduct', 'com.rafsan.inventory.model.ProductModel.getProduct', 'com.rafsan.inventory.model.ProductModel.getProductByName', 'com.rafsan.inventory.model.ProductModel.getProductNames', 'com.rafsan.inventory.model.ProductModel.getProducts', 'com.rafsan.inventory.model.ProductModel.increaseProduct', 'com.rafsan.inventory.model.ProductModel.saveProduct', 'com.rafsan.inventory.model.ProductModel.updateProduct', 'com.rafsan.inventory.model.SalesModel.SalesModel', 'com.rafsan.inventory.model.SalesModel.deleteSale', 'com.rafsan.inventory.model.SalesModel.getSale', 'com.rafsan.inventory.model.SalesModel.getSaleByProductId', 'com.rafsan.inventory.model.SalesModel.getSales', 'com.rafsan.inventory.model.SalesModel.saveSale', 'com.rafsan.inventory.model.SalesModel.updateSale', 'com.rafsan.inventory.pdf.PrintInvoice.PrintInvoice', 'com.rafsan.inventory.pdf.PrintInvoice.addEmptyLine', 'com.rafsan.inventory.pdf.PrintInvoice.createTable', 'com.rafsan.inventory.pdf.PrintInvoice.generateReport']}
