net.jforum.actions.extensions.TopicWatchExtension.afterList,net.jforum.entities.UserSession.isLogged
net.jforum.actions.extensions.TopicWatchExtension.afterList,net.jforum.entities.TopicWatch.isRead
net.jforum.actions.extensions.TopicWatchExtension.afterList,net.jforum.entities.TopicWatch.markAsRead
net.jforum.actions.extensions.TopicWatchExtension.afterList,br.com.caelum.vraptor.Result.include
net.jforum.actions.extensions.TopicWatchExtension.watch,net.jforum.entities.Topic.Topic
net.jforum.actions.extensions.TopicWatchExtension.watch,net.jforum.entities.Topic.setId
net.jforum.actions.extensions.TopicWatchExtension.watch,net.jforum.entities.UserSession.getUser
net.jforum.actions.extensions.TopicWatchExtension.watch,net.jforum.services.TopicWatchService.watch
net.jforum.actions.extensions.TopicWatchExtension.watch,br.com.caelum.vraptor.Result.redirectTo
net.jforum.actions.extensions.TopicWatchExtension.unwatch,net.jforum.entities.Topic.Topic
net.jforum.actions.extensions.TopicWatchExtension.unwatch,net.jforum.entities.Topic.setId
net.jforum.actions.extensions.TopicWatchExtension.unwatch,net.jforum.entities.UserSession.getUser
net.jforum.actions.extensions.TopicWatchExtension.unwatch,net.jforum.services.TopicWatchService.unwatch
net.jforum.actions.extensions.TopicWatchExtension.unwatch,br.com.caelum.vraptor.Result.redirectTo
net.jforum.actions.extensions.TopicWatchExtension.unwatch,net.jforum.actions.extensions.TopicWatchExtension.list
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListNogLoggedWatchingShouldBeFalse,net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListNogLoggedWatchingShouldBeFalse,net.jforum.actions.extensions.TopicWatchExtension.afterList
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListNogLoggedWatchingShouldBeFalse,br.com.caelum.vraptor.util.test.MockResult.included
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListNogLoggedWatchingShouldBeFalse,org.junit.Assert.assertEquals
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListLoggedWatchingShouldBeTrue,net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListLoggedWatchingShouldBeTrue,net.jforum.entities.Topic.Topic
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListLoggedWatchingShouldBeTrue,net.jforum.entities.Topic.setId
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListLoggedWatchingShouldBeTrue,net.jforum.entities.User.User
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListLoggedWatchingShouldBeTrue,net.jforum.services.TopicWatchService.getSubscription
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListLoggedWatchingShouldBeTrue,org.mockito.Mockito.when
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListLoggedWatchingShouldBeTrue,net.jforum.entities.TopicWatch.TopicWatch
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListLoggedWatchingShouldBeTrue,org.mockito.stubbing.OngoingStubbing<T>.OngoingStubbing.thenReturn
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListLoggedWatchingShouldBeTrue,net.jforum.actions.extensions.TopicWatchExtension.afterList
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListLoggedWatchingShouldBeTrue,br.com.caelum.vraptor.util.test.MockResult.included
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListLoggedWatchingShouldBeTrue,org.junit.Assert.assertEquals
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,net.jforum.entities.Topic.Topic
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,net.jforum.entities.Topic.setId
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,"java.util.HashMap<K, V>.HashMap.HashMap"
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,"java.util.Map<K, V>.Map.put"
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,br.com.caelum.vraptor.util.test.MockResult.included
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,org.mockito.Mockito.when
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,org.mockito.stubbing.OngoingStubbing<T>.OngoingStubbing.thenReturn
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,net.jforum.entities.UserSession.isLogged
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,org.mockito.Mockito.when
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,org.mockito.stubbing.OngoingStubbing<T>.OngoingStubbing.thenReturn
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,net.jforum.entities.UserSession.getUser
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,org.mockito.Mockito.when
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,net.jforum.entities.User.User
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListExpectations,org.mockito.stubbing.OngoingStubbing<T>.OngoingStubbing.thenReturn
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListShouldExtendList,org.junit.Assert.assertNotNull
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListShouldExtendList,java.lang.reflect.AccessibleObject.isAnnotationPresent
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListShouldExtendList,org.junit.Assert.assertTrue
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListShouldExtendList,java.lang.reflect.Method.getAnnotation
net.jforum.actions.extensions.TopicWatchExtensionTestCase.afterListShouldExtendList,org.junit.Assert.assertEquals
net.jforum.actions.extensions.TopicWatchExtensionTestCase.watchShouldHaveAuthenticatedRuleAndDisplayLogin,net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldHaveAuthenticatedRuleAndDisplayLogin
net.jforum.actions.extensions.TopicWatchExtensionTestCase.unwatchShouldHaveAuthenticatedRuleAndDisplayLogin,net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldHaveAuthenticatedRuleAndDisplayLogin
net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldHaveAuthenticatedRuleAndDisplayLogin,org.junit.Assert.assertNotNull
net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldHaveAuthenticatedRuleAndDisplayLogin,java.lang.reflect.AccessibleObject.isAnnotationPresent
net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldHaveAuthenticatedRuleAndDisplayLogin,org.junit.Assert.assertTrue
net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldHaveAuthenticatedRuleAndDisplayLogin,java.lang.reflect.Method.getAnnotation
net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldHaveAuthenticatedRuleAndDisplayLogin,org.junit.Assert.assertEquals
net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldHaveAuthenticatedRuleAndDisplayLogin,java.lang.reflect.Method.getAnnotation
net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldHaveAuthenticatedRuleAndDisplayLogin,org.junit.Assert.assertTrue
net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldBeAnExtensionOfTopics,java.lang.Object.getClass
net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldBeAnExtensionOfTopics,java.lang.Class<T>.Class.isAnnotationPresent
net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldBeAnExtensionOfTopics,org.junit.Assert.assertTrue
net.jforum.actions.extensions.TopicWatchExtensionTestCase.shouldBeAnExtensionOfTopics,org.junit.Assert.assertEquals
net.jforum.actions.helpers.ApproveInfo.approve,net.jforum.actions.helpers.ApproveInfo.getStatus
net.jforum.actions.helpers.ApproveInfo.defer,net.jforum.actions.helpers.ApproveInfo.getStatus
net.jforum.actions.helpers.ApproveInfo.reject,net.jforum.actions.helpers.ApproveInfo.getStatus
net.jforum.actions.helpers.ActionUtils.definePostOptions,net.jforum.actions.helpers.PostFormOptions.isHtmlEnabled
net.jforum.actions.helpers.ActionUtils.definePostOptions,net.jforum.entities.Post.setHtmlEnabled
net.jforum.actions.helpers.ActionUtils.definePostOptions,net.jforum.actions.helpers.PostFormOptions.isBbCodeEnabled
net.jforum.actions.helpers.ActionUtils.definePostOptions,net.jforum.entities.Post.setBbCodeEnabled
net.jforum.actions.helpers.ActionUtils.definePostOptions,net.jforum.actions.helpers.PostFormOptions.isSmiliesEnabled
net.jforum.actions.helpers.ActionUtils.definePostOptions,net.jforum.entities.Post.setSmiliesEnabled
net.jforum.actions.helpers.ActionUtils.definePostOptions,net.jforum.actions.helpers.PostFormOptions.getAppendSignature
net.jforum.actions.helpers.ActionUtils.definePostOptions,net.jforum.entities.Post.setSignatureEnabled
net.jforum.actions.helpers.ActionUtils.definePostOptions,net.jforum.actions.helpers.PostFormOptions.getNotifyReplies
net.jforum.actions.helpers.ActionUtils.definePostOptions,net.jforum.entities.Post.setNotifyReplies
net.jforum.actions.helpers.ActionUtils.definePrivateMessageOptions,net.jforum.actions.helpers.PostFormOptions.isHtmlEnabled
net.jforum.actions.helpers.ActionUtils.definePrivateMessageOptions,net.jforum.entities.PrivateMessage.setHtmlEnabled
net.jforum.actions.helpers.ActionUtils.definePrivateMessageOptions,net.jforum.actions.helpers.PostFormOptions.isBbCodeEnabled
net.jforum.actions.helpers.ActionUtils.definePrivateMessageOptions,net.jforum.entities.PrivateMessage.setBbCodeEnabled
net.jforum.actions.helpers.ActionUtils.definePrivateMessageOptions,net.jforum.actions.helpers.PostFormOptions.isSmiliesEnabled
net.jforum.actions.helpers.ActionUtils.definePrivateMessageOptions,net.jforum.entities.PrivateMessage.setSmiliesEnabled
net.jforum.actions.helpers.ActionUtils.definePrivateMessageOptions,net.jforum.actions.helpers.PostFormOptions.getAppendSignature
net.jforum.actions.helpers.ActionUtils.definePrivateMessageOptions,net.jforum.entities.PrivateMessage.setSignatureEnabled
net.jforum.actions.helpers.PaginationTestCase.pagination1,net.jforum.entities.util.Pagination.getThisPage
net.jforum.actions.helpers.PaginationTestCase.pagination1,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.pagination1,net.jforum.entities.util.Pagination.getTotalPages
net.jforum.actions.helpers.PaginationTestCase.pagination1,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.pagination2,net.jforum.entities.util.Pagination.getTotalPages
net.jforum.actions.helpers.PaginationTestCase.pagination2,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.pagination3,net.jforum.entities.util.Pagination.getTotalPages
net.jforum.actions.helpers.PaginationTestCase.pagination3,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.pagination4,net.jforum.entities.util.Pagination.getTotalPages
net.jforum.actions.helpers.PaginationTestCase.pagination4,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.pagination5,net.jforum.entities.util.Pagination.getTotalPages
net.jforum.actions.helpers.PaginationTestCase.pagination5,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.pageShouldNotBeBiggerThanTotalPages,net.jforum.entities.util.Pagination.getTotalPages
net.jforum.actions.helpers.PaginationTestCase.pageShouldNotBeBiggerThanTotalPages,net.jforum.entities.util.Pagination.getThisPage
net.jforum.actions.helpers.PaginationTestCase.pageShouldNotBeBiggerThanTotalPages,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.pageZeroThisPageShouldBeOne,net.jforum.entities.util.Pagination.getThisPage
net.jforum.actions.helpers.PaginationTestCase.pageZeroThisPageShouldBeOne,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.pageZeroStartShouldBeZero,net.jforum.entities.util.Pagination.getStart
net.jforum.actions.helpers.PaginationTestCase.pageZeroStartShouldBeZero,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.pageOneStartShouldBeZero,net.jforum.entities.util.Pagination.getStart
net.jforum.actions.helpers.PaginationTestCase.pageOneStartShouldBeZero,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.pageTwoStartShouldBeProportional,net.jforum.entities.util.Pagination.getStart
net.jforum.actions.helpers.PaginationTestCase.pageTwoStartShouldBeProportional,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forForum,org.apache.commons.configuration.AbstractConfiguration.getInt
net.jforum.actions.helpers.PaginationTestCase.forForum,org.mockito.Mockito.when
net.jforum.actions.helpers.PaginationTestCase.forForum,org.mockito.stubbing.OngoingStubbing<T>.OngoingStubbing.thenReturn
net.jforum.actions.helpers.PaginationTestCase.forForum,net.jforum.entities.Forum.getTotalTopics
net.jforum.actions.helpers.PaginationTestCase.forForum,org.mockito.Mockito.when
net.jforum.actions.helpers.PaginationTestCase.forForum,org.mockito.stubbing.OngoingStubbing<T>.OngoingStubbing.thenReturn
net.jforum.actions.helpers.PaginationTestCase.forForum,net.jforum.entities.Forum.getId
net.jforum.actions.helpers.PaginationTestCase.forForum,org.mockito.Mockito.when
net.jforum.actions.helpers.PaginationTestCase.forForum,org.mockito.stubbing.OngoingStubbing<T>.OngoingStubbing.thenReturn
net.jforum.actions.helpers.PaginationTestCase.forForum,net.jforum.entities.util.Pagination.getRecordsPerPage
net.jforum.actions.helpers.PaginationTestCase.forForum,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forForum,net.jforum.entities.util.Pagination.getTotalRecords
net.jforum.actions.helpers.PaginationTestCase.forForum,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forForum,net.jforum.entities.util.Pagination.getTotalPages
net.jforum.actions.helpers.PaginationTestCase.forForum,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forForum,net.jforum.entities.util.Pagination.getThisPage
net.jforum.actions.helpers.PaginationTestCase.forForum,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forForum,net.jforum.entities.util.Pagination.getStart
net.jforum.actions.helpers.PaginationTestCase.forForum,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forForum,java.lang.String.format
net.jforum.actions.helpers.PaginationTestCase.forForum,net.jforum.entities.util.Pagination.getBaseUrl
net.jforum.actions.helpers.PaginationTestCase.forForum,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.apache.commons.configuration.AbstractConfiguration.getInt
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.mockito.Mockito.when
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.mockito.stubbing.OngoingStubbing<T>.OngoingStubbing.thenReturn
net.jforum.actions.helpers.PaginationTestCase.forTopic,net.jforum.entities.Topic.getTotalPosts
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.mockito.Mockito.when
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.mockito.stubbing.OngoingStubbing<T>.OngoingStubbing.thenReturn
net.jforum.actions.helpers.PaginationTestCase.forTopic,net.jforum.entities.Topic.getId
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.mockito.Mockito.when
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.mockito.stubbing.OngoingStubbing<T>.OngoingStubbing.thenReturn
net.jforum.actions.helpers.PaginationTestCase.forTopic,net.jforum.entities.util.Pagination.getRecordsPerPage
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forTopic,net.jforum.entities.util.Pagination.getTotalRecords
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forTopic,net.jforum.entities.util.Pagination.getTotalPages
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forTopic,net.jforum.entities.util.Pagination.getThisPage
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forTopic,net.jforum.entities.util.Pagination.getStart
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.forTopic,java.lang.String.format
net.jforum.actions.helpers.PaginationTestCase.forTopic,net.jforum.entities.util.Pagination.getBaseUrl
net.jforum.actions.helpers.PaginationTestCase.forTopic,org.junit.Assert.assertEquals
net.jforum.actions.helpers.PaginationTestCase.newPagination,net.jforum.entities.util.Pagination.Pagination
net.jforum.actions.interceptors.MethodSecurityInterceptor.MethodSecurityInterceptor,net.jforum.actions.interceptors.SecurityInterceptor.SecurityInterceptor
net.jforum.actions.interceptors.MethodSecurityInterceptor.getAnnotation,br.com.caelum.vraptor.resource.ResourceMethod.getMethod
net.jforum.actions.interceptors.MethodSecurityInterceptor.getAnnotation,java.lang.reflect.Method.getAnnotation
net.jforum.actions.interceptors.MethodSecurityInterceptor.isAnnotationPresent,br.com.caelum.vraptor.resource.ResourceMethod.getMethod
net.jforum.actions.interceptors.MethodSecurityInterceptor.isAnnotationPresent,java.lang.reflect.AccessibleObject.isAnnotationPresent
net.jforum.actions.interceptors.ControllerSecurityInterceptor.ControllerSecurityInterceptor,net.jforum.actions.interceptors.SecurityInterceptor.SecurityInterceptor
net.jforum.actions.interceptors.ControllerSecurityInterceptor.getAnnotation,br.com.caelum.vraptor.resource.ResourceMethod.getResource
net.jforum.actions.interceptors.ControllerSecurityInterceptor.getAnnotation,br.com.caelum.vraptor.resource.ResourceClass.getType
net.jforum.actions.interceptors.ControllerSecurityInterceptor.getAnnotation,java.lang.Class<T>.Class.getAnnotation
net.jforum.actions.interceptors.ControllerSecurityInterceptor.isAnnotationPresent,br.com.caelum.vraptor.resource.ResourceMethod.getResource
net.jforum.actions.interceptors.ControllerSecurityInterceptor.isAnnotationPresent,br.com.caelum.vraptor.resource.ResourceClass.getType
net.jforum.actions.interceptors.ControllerSecurityInterceptor.isAnnotationPresent,java.lang.Class<T>.Class.isAnnotationPresent
net.jforum.actions.interceptors.ExtendsAnnotationInterceptor.intercept,br.com.caelum.vraptor.core.InterceptorStack.next
net.jforum.actions.interceptors.ExtendsAnnotationInterceptor.intercept,java.lang.RuntimeException.RuntimeException
net.jforum.actions.interceptors.ExtendsAnnotationInterceptor.accepts,br.com.caelum.vraptor.resource.ResourceMethod.getMethod
net.jforum.actions.interceptors.ExtendsAnnotationInterceptor.accepts,java.lang.reflect.AccessibleObject.isAnnotationPresent
net.jforum.actions.interceptors.SecurityInterceptor.intercept,java.lang.Object.equals
net.jforum.actions.interceptors.SecurityInterceptor.intercept,net.jforum.security.AccessRule.shouldProceed
net.jforum.actions.interceptors.SecurityInterceptor.intercept,java.lang.IllegalStateException.IllegalStateException
net.jforum.actions.interceptors.SecurityInterceptor.intercept,net.jforum.security.AccessRule.shouldProceed
net.jforum.actions.interceptors.SecurityInterceptor.intercept,br.com.caelum.vraptor.core.InterceptorStack.next
net.jforum.actions.interceptors.SecurityInterceptor.intercept,br.com.caelum.vraptor.Result.redirectTo
net.jforum.actions.interceptors.SecurityInterceptor.intercept,net.jforum.controllers.UserController.login
net.jforum.actions.interceptors.SecurityInterceptor.intercept,br.com.caelum.vraptor.Result.redirectTo
net.jforum.actions.interceptors.SecurityInterceptor.intercept,net.jforum.controllers.MessageController.accessDenied
net.jforum.actions.interceptors.SecurityInterceptor.findAccessRule,java.lang.Class<T>.Class.getName
net.jforum.actions.interceptors.SecurityInterceptor.findAccessRule,java.lang.String.format
net.jforum.actions.interceptors.SecurityInterceptor.findAccessRule,java.lang.NullPointerException.NullPointerException
net.jforum.actions.interceptors.SecurityInterceptor.accepts,net.jforum.actions.interceptors.SecurityInterceptor.isAnnotationPresent
net.jforum.actions.interceptors.SessionManagerInterceptor.SessionManagerInterceptor,net.jforum.entities.UserSession.setRequest
net.jforum.actions.interceptors.SessionManagerInterceptor.SessionManagerInterceptor,net.jforum.entities.UserSession.setResponse
net.jforum.actions.interceptors.SessionManagerInterceptor.intercept,net.jforum.core.SessionManager.refreshSession
net.jforum.actions.interceptors.SessionManagerInterceptor.intercept,javax.servlet.ServletRequest.setAttribute
net.jforum.actions.interceptors.SessionManagerInterceptor.intercept,net.jforum.entities.UserSession.getRoleManager
